User	X	Y	MouseTimeStamp	MouseDownTimeStamp	MouseUpTimeStamp	SessionID
user3	915	174	1272478253670	0	0	59d1fe74072d20816e24562ece9f
user3	909	177	1272478253677	0	0	59d1fe74072d20816e24562ece9f
user3	897	183	1272478253683	0	0	59d1fe74072d20816e24562ece9f
user3	891	186	1272478253693	0	0	59d1fe74072d20816e24562ece9f
user3	867	198	1272478253706	0	0	59d1fe74072d20816e24562ece9f
user3	855	201	1272478253717	0	0	59d1fe74072d20816e24562ece9f
user3	843	204	1272478253724	0	0	59d1fe74072d20816e24562ece9f
user3	828	207	1272478253733	0	0	59d1fe74072d20816e24562ece9f
user3	816	210	1272478253740	0	0	59d1fe74072d20816e24562ece9f
user3	807	213	1272478253749	0	0	59d1fe74072d20816e24562ece9f
user3	792	216	1272478253754	0	0	59d1fe74072d20816e24562ece9f
user3	783	219	1272478253762	0	0	59d1fe74072d20816e24562ece9f
user3	774	222	1272478253772	0	0	59d1fe74072d20816e24562ece9f
user3	765	225	1272478253778	0	0	59d1fe74072d20816e24562ece9f
user3	756	228	1272478253787	0	0	59d1fe74072d20816e24562ece9f
user3	750	231	1272478253794	0	0	59d1fe74072d20816e24562ece9f
user3	741	234	1272478253804	0	0	59d1fe74072d20816e24562ece9f
user3	735	234	1272478253810	0	0	59d1fe74072d20816e24562ece9f
user3	729	237	1272478253823	0	0	59d1fe74072d20816e24562ece9f
user3	720	240	1272478253826	0	0	59d1fe74072d20816e24562ece9f
user3	714	240	1272478253840	0	0	59d1fe74072d20816e24562ece9f
user3	705	243	1272478253842	0	0	59d1fe74072d20816e24562ece9f
user3	699	243	1272478253856	0	0	59d1fe74072d20816e24562ece9f
user3	693	246	1272478253864	0	0	59d1fe74072d20816e24562ece9f
user3	690	246	1272478253866	0	0	59d1fe74072d20816e24562ece9f
user3	687	246	1272478253879	0	0	59d1fe74072d20816e24562ece9f
user3	684	246	1272478253882	0	0	59d1fe74072d20816e24562ece9f
user3	681	249	1272478253970	0	0	59d1fe74072d20816e24562ece9f
user3	678	249	1272478253986	0	0	59d1fe74072d20816e24562ece9f
user3	675	249	1272478254021	0	0	59d1fe74072d20816e24562ece9f
user3	672	249	1272478254052	0	0	59d1fe74072d20816e24562ece9f
user3	669	249	1272478254194	0	0	59d1fe74072d20816e24562ece9f
user3	666	249	1272478254210	0	0	59d1fe74072d20816e24562ece9f
user3	663	249	1272478254218	0	0	59d1fe74072d20816e24562ece9f
user3	657	249	1272478254234	0	0	59d1fe74072d20816e24562ece9f
user3	654	249	1272478254244	0	0	59d1fe74072d20816e24562ece9f
user3	651	249	1272478254261	0	0	59d1fe74072d20816e24562ece9f
user3	648	249	1272478254279	0	0	59d1fe74072d20816e24562ece9f
user3	651	249	1272478254874	0	0	59d1fe74072d20816e24562ece9f
user3	654	249	1272478254962	0	0	59d1fe74072d20816e24562ece9f
user3	645	255	1272478255074	0	0	59d1fe74072d20816e24562ece9f
