User	X	Y	MouseTimeStamp	MouseDownTimeStamp	MouseUpTimeStamp	SessionID
user10	987	110	1272410068332	0	0	18d92ff16aa8a1ad8c214b31de98
user10	987	114	1272410068335	0	0	18d92ff16aa8a1ad8c214b31de98
user10	986	118	1272410068343	0	0	18d92ff16aa8a1ad8c214b31de98
user10	986	125	1272410068351	0	0	18d92ff16aa8a1ad8c214b31de98
user10	984	134	1272410068359	0	0	18d92ff16aa8a1ad8c214b31de98
user10	982	144	1272410068367	0	0	18d92ff16aa8a1ad8c214b31de98
user10	980	156	1272410068375	0	0	18d92ff16aa8a1ad8c214b31de98
user10	978	169	1272410068383	0	0	18d92ff16aa8a1ad8c214b31de98
user10	976	183	1272410068391	0	0	18d92ff16aa8a1ad8c214b31de98
user10	976	196	1272410068399	0	0	18d92ff16aa8a1ad8c214b31de98
user10	974	211	1272410068407	0	0	18d92ff16aa8a1ad8c214b31de98
user10	972	226	1272410068415	0	0	18d92ff16aa8a1ad8c214b31de98
user10	970	241	1272410068423	0	0	18d92ff16aa8a1ad8c214b31de98
user10	970	256	1272410068431	0	0	18d92ff16aa8a1ad8c214b31de98
user10	968	270	1272410068440	0	0	18d92ff16aa8a1ad8c214b31de98
user10	968	284	1272410068447	0	0	18d92ff16aa8a1ad8c214b31de98
user10	966	298	1272410068455	0	0	18d92ff16aa8a1ad8c214b31de98
user10	966	312	1272410068463	0	0	18d92ff16aa8a1ad8c214b31de98
user10	966	313	1272410068471	0	0	18d92ff16aa8a1ad8c214b31de98
user10	965	319	1272410068479	0	0	18d92ff16aa8a1ad8c214b31de98
user10	963	327	1272410068487	0	0	18d92ff16aa8a1ad8c214b31de98
user10	962	334	1272410068495	0	0	18d92ff16aa8a1ad8c214b31de98
user10	962	340	1272410068503	0	0	18d92ff16aa8a1ad8c214b31de98
user10	960	345	1272410068511	0	0	18d92ff16aa8a1ad8c214b31de98
user10	959	346	1272410068519	0	0	18d92ff16aa8a1ad8c214b31de98
user10	958	347	1272410068527	0	0	18d92ff16aa8a1ad8c214b31de98
user10	957	348	1272410068535	0	0	18d92ff16aa8a1ad8c214b31de98
user10	956	349	1272410068559	0	0	18d92ff16aa8a1ad8c214b31de98
user10	955	349	1272410068567	0	0	18d92ff16aa8a1ad8c214b31de98
user10	954	349	1272410068583	0	0	18d92ff16aa8a1ad8c214b31de98
user10	953	348	1272410068599	0	0	18d92ff16aa8a1ad8c214b31de98
user10	952	348	1272410068607	0	0	18d92ff16aa8a1ad8c214b31de98
user10	951	347	1272410068615	0	0	18d92ff16aa8a1ad8c214b31de98
user10	951	346	1272410068623	0	0	18d92ff16aa8a1ad8c214b31de98
user10	949	345	1272410068631	0	0	18d92ff16aa8a1ad8c214b31de98
user10	949	344	1272410068639	0	0	18d92ff16aa8a1ad8c214b31de98
user10	948	343	1272410068647	0	0	18d92ff16aa8a1ad8c214b31de98
user10	947	341	1272410068655	0	0	18d92ff16aa8a1ad8c214b31de98
user10	946	339	1272410068663	0	0	18d92ff16aa8a1ad8c214b31de98
user10	945	337	1272410068671	0	0	18d92ff16aa8a1ad8c214b31de98
user10	943	334	1272410068679	0	0	18d92ff16aa8a1ad8c214b31de98
user10	942	330	1272410068687	0	0	18d92ff16aa8a1ad8c214b31de98
user10	939	322	1272410068695	0	0	18d92ff16aa8a1ad8c214b31de98
user10	937	307	1272410068703	0	0	18d92ff16aa8a1ad8c214b31de98
user10	934	288	1272410068711	0	0	18d92ff16aa8a1ad8c214b31de98
user10	932	268	1272410068719	0	0	18d92ff16aa8a1ad8c214b31de98
user10	932	245	1272410068727	0	0	18d92ff16aa8a1ad8c214b31de98
