User	X	Y	MouseTimeStamp	MouseDownTimeStamp	MouseUpTimeStamp	SessionID
user2	1201	85	1271968199008	0	0	736616d1b6c74ecc658369abf5b9
user2	1201	85	1271968199071	0	0	736616d1b6c74ecc658369abf5b9
user2	1201	85	1271968199508	0	0	736616d1b6c74ecc658369abf5b9
user2	1199	86	1271968199508	0	0	736616d1b6c74ecc658369abf5b9
user2	1197	88	1271968199524	0	0	736616d1b6c74ecc658369abf5b9
user2	1196	91	1271968199524	0	0	736616d1b6c74ecc658369abf5b9
user2	1194	97	1271968199539	0	0	736616d1b6c74ecc658369abf5b9
user2	1192	104	1271968199539	0	0	736616d1b6c74ecc658369abf5b9
user2	1191	111	1271968199555	0	0	736616d1b6c74ecc658369abf5b9
user2	1190	118	1271968199555	0	0	736616d1b6c74ecc658369abf5b9
user2	1187	124	1271968199571	0	0	736616d1b6c74ecc658369abf5b9
user2	1186	133	1271968199571	0	0	736616d1b6c74ecc658369abf5b9
user2	1185	140	1271968199586	0	0	736616d1b6c74ecc658369abf5b9
user2	1182	150	1271968199586	0	0	736616d1b6c74ecc658369abf5b9
user2	1181	159	1271968199602	0	0	736616d1b6c74ecc658369abf5b9
user2	1179	169	1271968199602	0	0	736616d1b6c74ecc658369abf5b9
user2	1177	178	1271968199617	0	0	736616d1b6c74ecc658369abf5b9
user2	1175	190	1271968199617	0	0	736616d1b6c74ecc658369abf5b9
user2	1174	204	1271968199633	0	0	736616d1b6c74ecc658369abf5b9
user2	1172	217	1271968199633	0	0	736616d1b6c74ecc658369abf5b9
user2	1171	232	1271968199649	0	0	736616d1b6c74ecc658369abf5b9
user2	1170	248	1271968199649	0	0	736616d1b6c74ecc658369abf5b9
user2	1169	261	1271968199664	0	0	736616d1b6c74ecc658369abf5b9
user2	1169	278	1271968199664	0	0	736616d1b6c74ecc658369abf5b9
user2	1167	292	1271968199680	0	0	736616d1b6c74ecc658369abf5b9
user2	1164	308	1271968199680	0	0	736616d1b6c74ecc658369abf5b9
user2	1163	320	1271968199696	0	0	736616d1b6c74ecc658369abf5b9
user2	1162	329	1271968199696	0	0	736616d1b6c74ecc658369abf5b9
user2	1162	337	1271968199711	0	0	736616d1b6c74ecc658369abf5b9
user2	1160	345	1271968199711	0	0	736616d1b6c74ecc658369abf5b9
user2	1160	351	1271968199727	0	0	736616d1b6c74ecc658369abf5b9
user2	1160	356	1271968199727	0	0	736616d1b6c74ecc658369abf5b9
user2	1160	362	1271968199742	0	0	736616d1b6c74ecc658369abf5b9
user2	1160	367	1271968199742	0	0	736616d1b6c74ecc658369abf5b9
user2	1160	371	1271968199758	0	0	736616d1b6c74ecc658369abf5b9
user2	1160	375	1271968199758	0	0	736616d1b6c74ecc658369abf5b9
user2	1160	378	1271968199774	0	0	736616d1b6c74ecc658369abf5b9
user2	1160	380	1271968199774	0	0	736616d1b6c74ecc658369abf5b9
user2	1159	380	1271968199789	0	0	736616d1b6c74ecc658369abf5b9
user2	1159	380	1271968200196	1271968200102	1271968200196	736616d1b6c74ecc658369abf5b9
user2	1159	380	1271968201727	0	0	736616d1b6c74ecc658369abf5b9
user2	1159	380	1271968201727	0	0	736616d1b6c74ecc658369abf5b9
