User	X	Y	MouseTimeStamp	MouseDownTimeStamp	MouseUpTimeStamp	SessionID
user13	549	594	1272426427154	0	0	2862210121643d94061f35775537
user13	578	569	1272426427161	0	0	2862210121643d94061f35775537
user13	612	535	1272426427176	0	0	2862210121643d94061f35775537
user13	699	471	1272426427188	0	0	2862210121643d94061f35775537
user13	738	440	1272426427196	0	0	2862210121643d94061f35775537
user13	786	408	1272426427201	0	0	2862210121643d94061f35775537
user13	861	367	1272426427219	0	0	2862210121643d94061f35775537
user13	898	344	1272426427227	0	0	2862210121643d94061f35775537
user13	923	335	1272426427238	0	0	2862210121643d94061f35775537
user13	945	323	1272426427247	0	0	2862210121643d94061f35775537
user13	956	319	1272426427253	0	0	2862210121643d94061f35775537
user13	967	314	1272426427258	0	0	2862210121643d94061f35775537
user13	973	310	1272426427268	0	0	2862210121643d94061f35775537
user13	976	310	1272426427272	0	0	2862210121643d94061f35775537
user13	977	310	1272426427287	0	0	2862210121643d94061f35775537
user13	977	311	1272426427383	0	0	2862210121643d94061f35775537
user13	976	312	1272426427415	0	0	2862210121643d94061f35775537
user13	976	313	1272426427463	0	0	2862210121643d94061f35775537
user13	975	314	1272426427479	0	0	2862210121643d94061f35775537
user13	975	320	1272426427490	0	0	2862210121643d94061f35775537
user13	970	335	1272426427508	0	0	2862210121643d94061f35775537
user13	965	343	1272426427515	0	0	2862210121643d94061f35775537
user13	961	349	1272426427522	0	0	2862210121643d94061f35775537
user13	957	358	1272426427532	0	0	2862210121643d94061f35775537
user13	953	361	1272426427537	0	0	2862210121643d94061f35775537
user13	953	364	1272426427548	0	0	2862210121643d94061f35775537
user13	953	365	1272426427553	0	0	2862210121643d94061f35775537
user13	952	365	1272426427567	0	0	2862210121643d94061f35775537
user13	952	366	1272426427631	0	0	2862210121643d94061f35775537
user13	951	366	1272426427655	0	0	2862210121643d94061f35775537
user13	951	367	1272426427665	0	0	2862210121643d94061f35775537
user13	951	367	1272426428105	1272426427976	1272426428105	2862210121643d94061f35775537
user13	951	368	1272426428135	0	0	2862210121643d94061f35775537
user13	951	368	1272426428768	0	0	2862210121643d94061f35775537
user13	959	364	1272426430783	0	0	2862210121643d94061f35775537
user13	990	352	1272426430793	0	0	2862210121643d94061f35775537
user13	1037	328	1272426430807	0	0	2862210121643d94061f35775537
user13	1116	287	1272426430821	0	0	2862210121643d94061f35775537
user13	1138	275	1272426430825	0	0	2862210121643d94061f35775537
user13	1149	268	1272426430835	0	0	2862210121643d94061f35775537
user13	1155	268	1272426430849	0	0	2862210121643d94061f35775537
user13	1154	268	1272426430911	0	0	2862210121643d94061f35775537
user13	1153	268	1272426430921	0	0	2862210121643d94061f35775537
user13	1152	268	1272426430934	0	0	2862210121643d94061f35775537
user13	1151	268	1272426430951	0	0	2862210121643d94061f35775537
user13	1150	268	1272426430966	0	0	2862210121643d94061f35775537
user13	1149	269	1272426430977	0	0	2862210121643d94061f35775537
user13	1146	272	1272426430987	0	0	2862210121643d94061f35775537
user13	1141	283	1272426431001	0	0	2862210121643d94061f35775537
user13	1140	289	1272426431007	0	0	2862210121643d94061f35775537
user13	1139	297	1272426431017	0	0	2862210121643d94061f35775537
user13	1139	302	1272426431027	0	0	2862210121643d94061f35775537
user13	1138	311	1272426431031	0	0	2862210121643d94061f35775537
user13	1138	314	1272426431042	0	0	2862210121643d94061f35775537
user13	1138	317	1272426431052	0	0	2862210121643d94061f35775537
user13	1137	320	1272426431056	0	0	2862210121643d94061f35775537
user13	1136	328	1272426431067	0	0	2862210121643d94061f35775537
user13	1132	331	1272426431071	0	0	2862210121643d94061f35775537
user13	1131	337	1272426431082	0	0	2862210121643d94061f35775537
user13	1131	340	1272426431087	0	0	2862210121643d94061f35775537
user13	1130	343	1272426431101	0	0	2862210121643d94061f35775537
user13	1129	349	1272426431105	0	0	2862210121643d94061f35775537
user13	1125	352	1272426431115	0	0	2862210121643d94061f35775537
user13	1125	353	1272426431120	0	0	2862210121643d94061f35775537
user13	1123	354	1272426431131	0	0	2862210121643d94061f35775537
user13	1122	354	1272426431135	0	0	2862210121643d94061f35775537
user13	1118	358	1272426431151	0	0	2862210121643d94061f35775537
user13	1118	361	1272426431162	0	0	2862210121643d94061f35775537
user13	1114	364	1272426431173	0	0	2862210121643d94061f35775537
user13	1113	368	1272426431177	0	0	2862210121643d94061f35775537
user13	1107	374	1272426431187	0	0	2862210121643d94061f35775537
user13	1103	377	1272426431191	0	0	2862210121643d94061f35775537
user13	1097	384	1272426431201	0	0	2862210121643d94061f35775537
user13	1091	390	1272426431211	0	0	2862210121643d94061f35775537
user13	1085	396	1272426431216	0	0	2862210121643d94061f35775537
user13	1074	403	1272426431226	0	0	2862210121643d94061f35775537
user13	1062	409	1272426431236	0	0	2862210121643d94061f35775537
user13	1047	420	1272426431242	0	0	2862210121643d94061f35775537
user13	1033	424	1272426431251	0	0	2862210121643d94061f35775537
user13	1018	432	1272426431258	0	0	2862210121643d94061f35775537
user13	1007	433	1272426431266	0	0	2862210121643d94061f35775537
user13	996	434	1272426431273	0	0	2862210121643d94061f35775537
user13	991	435	1272426431285	0	0	2862210121643d94061f35775537
user13	988	436	1272426431298	0	0	2862210121643d94061f35775537
