User	X	Y	MouseTimeStamp	MouseDownTimeStamp	MouseUpTimeStamp	SessionID
user21	564	266	1272426737384	0	0	28b09e131abd5000540f18139d89
user21	564	288	1272426737401	0	0	28b09e131abd5000540f18139d89
user21	564	317	1272426737408	0	0	28b09e131abd5000540f18139d89
user21	564	325	1272426737414	0	0	28b09e131abd5000540f18139d89
user21	563	345	1272426737467	0	0	28b09e131abd5000540f18139d89
user21	562	349	1272426737479	0	0	28b09e131abd5000540f18139d89
user21	561	349	1272426737485	0	0	28b09e131abd5000540f18139d89
user21	561	350	1272426737489	0	0	28b09e131abd5000540f18139d89
user21	560	350	1272426737505	0	0	28b09e131abd5000540f18139d89
user21	560	349	1272426737534	0	0	28b09e131abd5000540f18139d89
user21	560	348	1272426737548	0	0	28b09e131abd5000540f18139d89
user21	560	347	1272426737560	0	0	28b09e131abd5000540f18139d89
user21	560	346	1272426737579	0	0	28b09e131abd5000540f18139d89
user21	560	345	1272426737596	0	0	28b09e131abd5000540f18139d89
user21	559	345	1272426737646	0	0	28b09e131abd5000540f18139d89
user21	556	345	1272426737662	0	0	28b09e131abd5000540f18139d89
user21	553	345	1272426737674	0	0	28b09e131abd5000540f18139d89
user21	548	348	1272426737679	0	0	28b09e131abd5000540f18139d89
user21	539	349	1272426737695	0	0	28b09e131abd5000540f18139d89
user21	514	361	1272426737706	0	0	28b09e131abd5000540f18139d89
user21	503	365	1272426737711	0	0	28b09e131abd5000540f18139d89
user21	488	375	1272426737726	0	0	28b09e131abd5000540f18139d89
user21	470	390	1272426737731	0	0	28b09e131abd5000540f18139d89
user21	452	408	1272426737739	0	0	28b09e131abd5000540f18139d89
user21	434	426	1272426737743	0	0	28b09e131abd5000540f18139d89
user21	421	439	1272426737754	0	0	28b09e131abd5000540f18139d89
user21	403	457	1272426737758	0	0	28b09e131abd5000540f18139d89
user21	394	469	1272426737773	0	0	28b09e131abd5000540f18139d89
user21	386	484	1272426737778	0	0	28b09e131abd5000540f18139d89
user21	382	490	1272426737785	0	0	28b09e131abd5000540f18139d89
user21	378	496	1272426737791	0	0	28b09e131abd5000540f18139d89
user21	378	504	1272426737802	0	0	28b09e131abd5000540f18139d89
user21	374	508	1272426737806	0	0	28b09e131abd5000540f18139d89
user21	374	511	1272426737822	0	0	28b09e131abd5000540f18139d89
user21	374	512	1272426737834	0	0	28b09e131abd5000540f18139d89
user21	373	512	1272426737846	0	0	28b09e131abd5000540f18139d89
user21	373	512	1272426737864	0	0	28b09e131abd5000540f18139d89
user21	373	513	1272426737874	0	0	28b09e131abd5000540f18139d89
user21	372	513	1272426737885	0	0	28b09e131abd5000540f18139d89
user21	371	513	1272426737901	0	0	28b09e131abd5000540f18139d89
user21	371	514	1272426737965	0	0	28b09e131abd5000540f18139d89
user21	371	515	1272426737982	0	0	28b09e131abd5000540f18139d89
user21	371	518	1272426737992	0	0	28b09e131abd5000540f18139d89
user21	371	523	1272426737999	0	0	28b09e131abd5000540f18139d89
user21	371	528	1272426738016	0	0	28b09e131abd5000540f18139d89
user21	371	544	1272426738026	0	0	28b09e131abd5000540f18139d89
user21	372	552	1272426738034	0	0	28b09e131abd5000540f18139d89
user21	372	563	1272426738040	0	0	28b09e131abd5000540f18139d89
user21	372	571	1272426738052	0	0	28b09e131abd5000540f18139d89
user21	372	579	1272426738058	0	0	28b09e131abd5000540f18139d89
user21	372	584	1272426738062	0	0	28b09e131abd5000540f18139d89
user21	373	603	1272426738077	0	0	28b09e131abd5000540f18139d89
user21	524	601	1272426749460	0	0	28b09e131abd5000540f18139d89
user21	516	594	1272426749474	0	0	28b09e131abd5000540f18139d89
user21	509	585	1272426749478	0	0	28b09e131abd5000540f18139d89
user21	503	574	1272426749488	0	0	28b09e131abd5000540f18139d89
user21	492	554	1272426749501	0	0	28b09e131abd5000540f18139d89
user21	487	546	1272426749511	0	0	28b09e131abd5000540f18139d89
user21	481	535	1272426749522	0	0	28b09e131abd5000540f18139d89
user21	480	524	1272426749535	0	0	28b09e131abd5000540f18139d89
user21	479	474	1272426749559	0	0	28b09e131abd5000540f18139d89
user21	479	444	1272426749575	0	0	28b09e131abd5000540f18139d89
user21	485	433	1272426749581	0	0	28b09e131abd5000540f18139d89
user21	495	418	1272426749593	0	0	28b09e131abd5000540f18139d89
user21	505	406	1272426749598	0	0	28b09e131abd5000540f18139d89
user21	523	388	1272426749610	0	0	28b09e131abd5000540f18139d89
user21	545	372	1272426749615	0	0	28b09e131abd5000540f18139d89
user21	577	355	1272426749629	0	0	28b09e131abd5000540f18139d89
user21	624	331	1272426749633	0	0	28b09e131abd5000540f18139d89
user21	666	312	1272426749639	0	0	28b09e131abd5000540f18139d89
user21	713	292	1272426749653	0	0	28b09e131abd5000540f18139d89
user21	765	276	1272426749658	0	0	28b09e131abd5000540f18139d89
user21	822	260	1272426749665	0	0	28b09e131abd5000540f18139d89
user21	878	248	1272426749670	0	0	28b09e131abd5000540f18139d89
user21	933	240	1272426749682	0	0	28b09e131abd5000540f18139d89
user21	966	240	1272426749688	0	0	28b09e131abd5000540f18139d89
user21	1006	233	1272426749704	0	0	28b09e131abd5000540f18139d89
