User	X	Y	MouseTimeStamp	MouseDownTimeStamp	MouseUpTimeStamp	SessionID
user24	970	100	1272400975337	0	0	1020e9c11cb981af093e9d26c7d1
user24	970	104	1272400975344	0	0	1020e9c11cb981af093e9d26c7d1
user24	970	107	1272400975352	0	0	1020e9c11cb981af093e9d26c7d1
user24	970	110	1272400975360	0	0	1020e9c11cb981af093e9d26c7d1
user24	970	114	1272400975368	0	0	1020e9c11cb981af093e9d26c7d1
user24	970	117	1272400975376	0	0	1020e9c11cb981af093e9d26c7d1
user24	970	122	1272400975384	0	0	1020e9c11cb981af093e9d26c7d1
user24	970	127	1272400975392	0	0	1020e9c11cb981af093e9d26c7d1
user24	970	132	1272400975400	0	0	1020e9c11cb981af093e9d26c7d1
user24	971	138	1272400975408	0	0	1020e9c11cb981af093e9d26c7d1
user24	971	144	1272400975416	0	0	1020e9c11cb981af093e9d26c7d1
user24	972	151	1272400975424	0	0	1020e9c11cb981af093e9d26c7d1
user24	973	156	1272400975432	0	0	1020e9c11cb981af093e9d26c7d1
user24	974	162	1272400975440	0	0	1020e9c11cb981af093e9d26c7d1
user24	975	168	1272400975448	0	0	1020e9c11cb981af093e9d26c7d1
user24	976	174	1272400975456	0	0	1020e9c11cb981af093e9d26c7d1
user24	978	178	1272400975464	0	0	1020e9c11cb981af093e9d26c7d1
user24	979	183	1272400975472	0	0	1020e9c11cb981af093e9d26c7d1
user24	980	187	1272400975481	0	0	1020e9c11cb981af093e9d26c7d1
user24	981	192	1272400975488	0	0	1020e9c11cb981af093e9d26c7d1
user24	981	195	1272400975496	0	0	1020e9c11cb981af093e9d26c7d1
user24	981	197	1272400975504	0	0	1020e9c11cb981af093e9d26c7d1
user24	981	199	1272400975512	0	0	1020e9c11cb981af093e9d26c7d1
user24	981	201	1272400975520	0	0	1020e9c11cb981af093e9d26c7d1
user24	981	203	1272400975528	0	0	1020e9c11cb981af093e9d26c7d1
user24	981	204	1272400975536	0	0	1020e9c11cb981af093e9d26c7d1
user24	981	205	1272400975544	0	0	1020e9c11cb981af093e9d26c7d1
user24	981	207	1272400975552	0	0	1020e9c11cb981af093e9d26c7d1
user24	981	211	1272400975560	0	0	1020e9c11cb981af093e9d26c7d1
user24	980	214	1272400975568	0	0	1020e9c11cb981af093e9d26c7d1
user24	978	217	1272400975576	0	0	1020e9c11cb981af093e9d26c7d1
user24	976	222	1272400975584	0	0	1020e9c11cb981af093e9d26c7d1
user24	972	228	1272400975592	0	0	1020e9c11cb981af093e9d26c7d1
user24	968	234	1272400975600	0	0	1020e9c11cb981af093e9d26c7d1
user24	965	240	1272400975608	0	0	1020e9c11cb981af093e9d26c7d1
user24	962	246	1272400975616	0	0	1020e9c11cb981af093e9d26c7d1
user24	959	251	1272400975624	0	0	1020e9c11cb981af093e9d26c7d1
user24	957	258	1272400975632	0	0	1020e9c11cb981af093e9d26c7d1
user24	954	264	1272400975640	0	0	1020e9c11cb981af093e9d26c7d1
user24	951	270	1272400975648	0	0	1020e9c11cb981af093e9d26c7d1
user24	949	276	1272400975656	0	0	1020e9c11cb981af093e9d26c7d1
user24	946	284	1272400975664	0	0	1020e9c11cb981af093e9d26c7d1
user24	944	289	1272400975672	0	0	1020e9c11cb981af093e9d26c7d1
user24	942	297	1272400975680	0	0	1020e9c11cb981af093e9d26c7d1
user24	941	305	1272400975688	0	0	1020e9c11cb981af093e9d26c7d1
user24	940	312	1272400975696	0	0	1020e9c11cb981af093e9d26c7d1
user24	940	319	1272400975704	0	0	1020e9c11cb981af093e9d26c7d1
user24	940	325	1272400975712	0	0	1020e9c11cb981af093e9d26c7d1
user24	940	330	1272400975720	0	0	1020e9c11cb981af093e9d26c7d1
user24	942	334	1272400975728	0	0	1020e9c11cb981af093e9d26c7d1
user24	944	335	1272400975736	0	0	1020e9c11cb981af093e9d26c7d1
user24	982	240	1272400975888	0	0	1020e9c11cb981af093e9d26c7d1
user24	978	235	1272400975889	0	0	1020e9c11cb981af093e9d26c7d1
user24	976	231	1272400975896	0	0	1020e9c11cb981af093e9d26c7d1
user24	972	227	1272400975904	0	0	1020e9c11cb981af093e9d26c7d1
user24	942	199	1272400976072	0	0	1020e9c11cb981af093e9d26c7d1
user24	941	198	1272400976080	0	0	1020e9c11cb981af093e9d26c7d1
user24	940	198	1272400976112	0	0	1020e9c11cb981af093e9d26c7d1
user24	940	196	1272400976128	0	0	1020e9c11cb981af093e9d26c7d1
user24	940	195	1272400976136	0	0	1020e9c11cb981af093e9d26c7d1
user24	940	193	1272400976152	0	0	1020e9c11cb981af093e9d26c7d1
user24	940	191	1272400976160	0	0	1020e9c11cb981af093e9d26c7d1
user24	939	189	1272400976168	0	0	1020e9c11cb981af093e9d26c7d1
user24	939	188	1272400976176	0	0	1020e9c11cb981af093e9d26c7d1
user24	939	187	1272400976184	0	0	1020e9c11cb981af093e9d26c7d1
user24	938	184	1272400976192	0	0	1020e9c11cb981af093e9d26c7d1
user24	938	183	1272400976200	0	0	1020e9c11cb981af093e9d26c7d1
user24	938	182	1272400976208	0	0	1020e9c11cb981af093e9d26c7d1
user24	938	180	1272400976216	0	0	1020e9c11cb981af093e9d26c7d1
user24	938	179	1272400976232	0	0	1020e9c11cb981af093e9d26c7d1
user24	938	178	1272400976304	0	0	1020e9c11cb981af093e9d26c7d1
user24	938	178	1272400976360	1272400976306	1272400976360	1020e9c11cb981af093e9d26c7d1
user24	939	178	1272400976568	0	0	1020e9c11cb981af093e9d26c7d1
user24	939	178	1272400976570	1272400976440	1272400976570	1020e9c11cb981af093e9d26c7d1
user24	939	180	1272400976648	0	0	1020e9c11cb981af093e9d26c7d1
user24	939	181	1272400976664	0	0	1020e9c11cb981af093e9d26c7d1
user24	939	182	1272400976672	0	0	1020e9c11cb981af093e9d26c7d1
user24	939	183	1272400976680	0	0	1020e9c11cb981af093e9d26c7d1
user24	939	185	1272400976688	0	0	1020e9c11cb981af093e9d26c7d1
user24	954	194	1272400977128	0	0	1020e9c11cb981af093e9d26c7d1
user24	955	195	1272400977136	0	0	1020e9c11cb981af093e9d26c7d1
user24	956	197	1272400977144	0	0	1020e9c11cb981af093e9d26c7d1
user24	959	200	1272400977152	0	0	1020e9c11cb981af093e9d26c7d1
user24	961	203	1272400977160	0	0	1020e9c11cb981af093e9d26c7d1
user24	964	206	1272400977168	0	0	1020e9c11cb981af093e9d26c7d1
user24	967	210	1272400977176	0	0	1020e9c11cb981af093e9d26c7d1
user24	971	215	1272400977184	0	0	1020e9c11cb981af093e9d26c7d1
user24	975	220	1272400977192	0	0	1020e9c11cb981af093e9d26c7d1
user24	978	223	1272400977200	0	0	1020e9c11cb981af093e9d26c7d1
user24	981	228	1272400977208	0	0	1020e9c11cb981af093e9d26c7d1
user24	983	232	1272400977216	0	0	1020e9c11cb981af093e9d26c7d1
user24	985	235	1272400977224	0	0	1020e9c11cb981af093e9d26c7d1
user24	986	238	1272400977232	0	0	1020e9c11cb981af093e9d26c7d1
user24	987	241	1272400977240	0	0	1020e9c11cb981af093e9d26c7d1
user24	988	243	1272400977248	0	0	1020e9c11cb981af093e9d26c7d1
user24	988	247	1272400977256	0	0	1020e9c11cb981af093e9d26c7d1
user24	988	249	1272400977264	0	0	1020e9c11cb981af093e9d26c7d1
user24	988	251	1272400977272	0	0	1020e9c11cb981af093e9d26c7d1
user24	988	253	1272400977280	0	0	1020e9c11cb981af093e9d26c7d1
user24	987	255	1272400977288	0	0	1020e9c11cb981af093e9d26c7d1
user24	986	256	1272400977296	0	0	1020e9c11cb981af093e9d26c7d1
user24	986	258	1272400977304	0	0	1020e9c11cb981af093e9d26c7d1
user24	984	260	1272400977312	0	0	1020e9c11cb981af093e9d26c7d1
user24	983	263	1272400977320	0	0	1020e9c11cb981af093e9d26c7d1
user24	980	265	1272400977328	0	0	1020e9c11cb981af093e9d26c7d1
user24	977	268	1272400977336	0	0	1020e9c11cb981af093e9d26c7d1
user24	974	272	1272400977345	0	0	1020e9c11cb981af093e9d26c7d1
user24	970	274	1272400977352	0	0	1020e9c11cb981af093e9d26c7d1
user24	968	278	1272400977360	0	0	1020e9c11cb981af093e9d26c7d1
user24	966	280	1272400977368	0	0	1020e9c11cb981af093e9d26c7d1
user24	965	281	1272400977376	0	0	1020e9c11cb981af093e9d26c7d1
user24	964	283	1272400977384	0	0	1020e9c11cb981af093e9d26c7d1
user24	963	284	1272400977392	0	0	1020e9c11cb981af093e9d26c7d1
user24	963	284	1272400977544	1272400977449	1272400977544	1020e9c11cb981af093e9d26c7d1
user24	1266	395	1272400985336	0	0	1020e9c11cb981af093e9d26c7d1
user24	1188	372	1272400985344	0	0	1020e9c11cb981af093e9d26c7d1
user24	1113	350	1272400985352	0	0	1020e9c11cb981af093e9d26c7d1
user24	1044	331	1272400985360	0	0	1020e9c11cb981af093e9d26c7d1
user24	978	314	1272400985368	0	0	1020e9c11cb981af093e9d26c7d1
user24	909	297	1272400985376	0	0	1020e9c11cb981af093e9d26c7d1
user24	843	280	1272400985384	0	0	1020e9c11cb981af093e9d26c7d1
user24	777	265	1272400985392	0	0	1020e9c11cb981af093e9d26c7d1
user24	709	252	1272400985400	0	0	1020e9c11cb981af093e9d26c7d1
user24	649	237	1272400985408	0	0	1020e9c11cb981af093e9d26c7d1
user24	586	229	1272400985416	0	0	1020e9c11cb981af093e9d26c7d1
user24	529	217	1272400985424	0	0	1020e9c11cb981af093e9d26c7d1
user24	477	205	1272400985433	0	0	1020e9c11cb981af093e9d26c7d1
user24	431	197	1272400985440	0	0	1020e9c11cb981af093e9d26c7d1
user24	390	190	1272400985448	0	0	1020e9c11cb981af093e9d26c7d1
user24	355	184	1272400985456	0	0	1020e9c11cb981af093e9d26c7d1
user24	329	183	1272400985467	0	0	1020e9c11cb981af093e9d26c7d1
user24	308	180	1272400985472	0	0	1020e9c11cb981af093e9d26c7d1
user24	293	180	1272400985480	0	0	1020e9c11cb981af093e9d26c7d1
user24	278	179	1272400985488	0	0	1020e9c11cb981af093e9d26c7d1
user24	266	179	1272400985496	0	0	1020e9c11cb981af093e9d26c7d1
user24	255	179	1272400985504	0	0	1020e9c11cb981af093e9d26c7d1
user24	246	179	1272400985512	0	0	1020e9c11cb981af093e9d26c7d1
user24	236	180	1272400985520	0	0	1020e9c11cb981af093e9d26c7d1
user24	228	182	1272400985528	0	0	1020e9c11cb981af093e9d26c7d1
user24	219	185	1272400985536	0	0	1020e9c11cb981af093e9d26c7d1
user24	212	190	1272400985544	0	0	1020e9c11cb981af093e9d26c7d1
user24	205	195	1272400985552	0	0	1020e9c11cb981af093e9d26c7d1
user24	199	199	1272400985560	0	0	1020e9c11cb981af093e9d26c7d1
user24	193	204	1272400985568	0	0	1020e9c11cb981af093e9d26c7d1
user24	188	208	1272400985576	0	0	1020e9c11cb981af093e9d26c7d1
user24	184	212	1272400985584	0	0	1020e9c11cb981af093e9d26c7d1
user24	179	217	1272400985592	0	0	1020e9c11cb981af093e9d26c7d1
user24	175	221	1272400985600	0	0	1020e9c11cb981af093e9d26c7d1
user24	171	225	1272400985608	0	0	1020e9c11cb981af093e9d26c7d1
user24	168	227	1272400985616	0	0	1020e9c11cb981af093e9d26c7d1
