User	X	Y	MouseTimeStamp	MouseDownTimeStamp	MouseUpTimeStamp	SessionID
user12	189	80	1269206823225	0	0	29e68815112ae04a6c02dd6e0dfc
user12	165	83	1269206823240	0	0	29e68815112ae04a6c02dd6e0dfc
user12	101	86	1269206823282	0	0	29e68815112ae04a6c02dd6e0dfc
user12	84	86	1269206823289	0	0	29e68815112ae04a6c02dd6e0dfc
user12	3	96	1269206823319	0	0	29e68815112ae04a6c02dd6e0dfc
user12	8	113	1269206824135	0	0	29e68815112ae04a6c02dd6e0dfc
user12	40	113	1269206824142	0	0	29e68815112ae04a6c02dd6e0dfc
user12	95	113	1269206824152	0	0	29e68815112ae04a6c02dd6e0dfc
user12	165	110	1269206824161	0	0	29e68815112ae04a6c02dd6e0dfc
user12	235	110	1269206824171	0	0	29e68815112ae04a6c02dd6e0dfc
user12	338	110	1269206824178	0	0	29e68815112ae04a6c02dd6e0dfc
user12	446	110	1269206824184	0	0	29e68815112ae04a6c02dd6e0dfc
user12	554	110	1269206824193	0	0	29e68815112ae04a6c02dd6e0dfc
user12	651	110	1269206824198	0	0	29e68815112ae04a6c02dd6e0dfc
user12	753	110	1269206824209	0	0	29e68815112ae04a6c02dd6e0dfc
user12	861	110	1269206824215	0	0	29e68815112ae04a6c02dd6e0dfc
user12	969	110	1269206824226	0	0	29e68815112ae04a6c02dd6e0dfc
user12	1066	110	1269206824233	0	0	29e68815112ae04a6c02dd6e0dfc
user12	1131	110	1269206824243	0	0	29e68815112ae04a6c02dd6e0dfc
user12	1180	111	1269206824247	0	0	29e68815112ae04a6c02dd6e0dfc
user12	1213	113	1269206824256	0	0	29e68815112ae04a6c02dd6e0dfc
user12	1226	114	1269206824266	0	0	29e68815112ae04a6c02dd6e0dfc
user12	1237	119	1269206824270	0	0	29e68815112ae04a6c02dd6e0dfc
user12	1236	119	1269206824294	0	0	29e68815112ae04a6c02dd6e0dfc
user12	1235	120	1269206824303	0	0	29e68815112ae04a6c02dd6e0dfc
user12	1231	120	1269206824313	0	0	29e68815112ae04a6c02dd6e0dfc
user12	1222	125	1269206824323	0	0	29e68815112ae04a6c02dd6e0dfc
user12	1217	126	1269206824327	0	0	29e68815112ae04a6c02dd6e0dfc
user12	1211	130	1269206824339	0	0	29e68815112ae04a6c02dd6e0dfc
user12	1208	130	1269206824343	0	0	29e68815112ae04a6c02dd6e0dfc
user12	1205	130	1269206824353	0	0	29e68815112ae04a6c02dd6e0dfc
user12	1204	134	1269206824358	0	0	29e68815112ae04a6c02dd6e0dfc
user12	1203	137	1269206824374	0	0	29e68815112ae04a6c02dd6e0dfc
user12	1202	140	1269206824390	0	0	29e68815112ae04a6c02dd6e0dfc
user12	1201	143	1269206824399	0	0	29e68815112ae04a6c02dd6e0dfc
user12	1200	149	1269206824411	0	0	29e68815112ae04a6c02dd6e0dfc
user12	1200	152	1269206824415	0	0	29e68815112ae04a6c02dd6e0dfc
user12	1199	152	1269206824425	0	0	29e68815112ae04a6c02dd6e0dfc
user12	1199	155	1269206824434	0	0	29e68815112ae04a6c02dd6e0dfc
user12	1198	156	1269206824438	0	0	29e68815112ae04a6c02dd6e0dfc
user12	1195	159	1269206824448	0	0	29e68815112ae04a6c02dd6e0dfc
user12	1195	160	1269206824462	0	0	29e68815112ae04a6c02dd6e0dfc
user12	1194	160	1269206824472	0	0	29e68815112ae04a6c02dd6e0dfc
user12	1194	161	1269206824484	0	0	29e68815112ae04a6c02dd6e0dfc
user12	1193	162	1269206824494	0	0	29e68815112ae04a6c02dd6e0dfc
user12	1190	165	1269206824504	0	0	29e68815112ae04a6c02dd6e0dfc
user12	1187	168	1269206824515	0	0	29e68815112ae04a6c02dd6e0dfc
user12	1183	169	1269206824520	0	0	29e68815112ae04a6c02dd6e0dfc
user12	1180	173	1269206824529	0	0	29e68815112ae04a6c02dd6e0dfc
user12	1174	174	1269206824534	0	0	29e68815112ae04a6c02dd6e0dfc
user12	1169	175	1269206824544	0	0	29e68815112ae04a6c02dd6e0dfc
user12	1150	189	1269206824573	0	0	29e68815112ae04a6c02dd6e0dfc
user12	1144	193	1269206824577	0	0	29e68815112ae04a6c02dd6e0dfc
user12	1138	197	1269206824590	0	0	29e68815112ae04a6c02dd6e0dfc
user12	1130	198	1269206824595	0	0	29e68815112ae04a6c02dd6e0dfc
user12	1124	204	1269206824601	0	0	29e68815112ae04a6c02dd6e0dfc
user12	1118	208	1269206824611	0	0	29e68815112ae04a6c02dd6e0dfc
user12	1112	209	1269206824615	0	0	29e68815112ae04a6c02dd6e0dfc
user12	1104	213	1269206824625	0	0	29e68815112ae04a6c02dd6e0dfc
user12	1098	214	1269206824630	0	0	29e68815112ae04a6c02dd6e0dfc
user12	1092	218	1269206824641	0	0	29e68815112ae04a6c02dd6e0dfc
user12	1084	219	1269206824649	0	0	29e68815112ae04a6c02dd6e0dfc
user12	1076	220	1269206824654	0	0	29e68815112ae04a6c02dd6e0dfc
user12	1070	221	1269206824664	0	0	29e68815112ae04a6c02dd6e0dfc
user12	1062	222	1269206824674	0	0	29e68815112ae04a6c02dd6e0dfc
user12	1054	223	1269206824679	0	0	29e68815112ae04a6c02dd6e0dfc
user12	1048	224	1269206824689	0	0	29e68815112ae04a6c02dd6e0dfc
user12	1045	224	1269206824696	0	0	29e68815112ae04a6c02dd6e0dfc
user12	1040	224	1269206824710	0	0	29e68815112ae04a6c02dd6e0dfc
user12	1039	224	1269206824726	0	0	29e68815112ae04a6c02dd6e0dfc
user12	1039	225	1269206824731	0	0	29e68815112ae04a6c02dd6e0dfc
